,time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
2393,2393,   true,26248.2,26571.8,32,136,144,73,11.4,0.088321884200195,0.08849557522123831,51.209789,-0.260919,11,74.8,74.21290322580644,-0.4,26226.010876618933,11.4264628565633,50,60,70,80,90,100,110,120,11.400000000001455,11.426462856561557,43.82743618441119,44.03114588263864,-0.09999999999854481,4.960456863045692e-07
2394,2394,   true,26259.3,26582.9,186,260,143,80,11.4,0.08840864440078648,0.08849557522123831,51.209790999999996,-0.26076,11,74.8,74.26451612903227,-0.4,26237.089105740124,11.078229121190757,50,60,70,80,90,100,110,120,11.099999999998545,11.078229121190816,41.55108042688911,41.38824863976149,-0.3000000000029104,-0.34823373537074076
2395,2395,   true,26270.5,26594.2,248,300,144,86,11.3,0.08832188420019818,0.08840864440078648,51.209792,-0.2606,11,74.8,74.31612903225809,0.4,26248.23531710377,11.14621136364491,50,60,70,80,90,100,110,120,11.200000000000728,11.146211363644397,42.303120921605505,41.89777034056751,0.10000000000218279,0.06798224245358142
2396,2396,   true,26281.8,26605.5,252,307,144,86,11.3,0.08814887365327921,0.08814887365327921,51.209794,-0.260439,11,74.8,74.3677419354839,0.4,26259.452838481597,11.21752137782876,50,60,70,80,90,100,110,120,11.299999999999272,11.217521377828234,43.06190617409446,42.435583196934,0.09999999999854481,0.07131001418383676
2397,2397,   true,26293.0,26616.8,307,445,143,87,11.2,0.08771929824561217,0.08771929824561528,51.209798,-0.260279,11,75.0,74.41935483870971,0.4,26270.60736528286,11.154526801264414,50,60,70,80,90,100,110,120,11.200000000000728,11.154526801263273,42.303120921605505,41.96030786879454,-0.09999999999854481,-0.06299457656496088
2398,2398,   true,26304.3,26628.2,246,307,144,88,11.2,0.08720930232558079,0.08746355685131071,51.209802,-0.26011599999999996,11,75.0,74.47096774193552,0.4,26281.970708994515,11.36334371165646,50,60,70,80,90,100,110,120,11.299999999999272,11.363343711655034,43.06190617409446,43.54603824850353,0.09999999999854481,0.20881691039176076
2399,2399,   true,26315.8,26639.7,206,330,143,90,11.3,0.08695652173913042,0.08763388510224203,51.209804999999996,-0.25995300000000005,11,75.0,74.52258064516131,0.0,26293.330242899006,11.359533904492302,50,60,70,80,90,100,110,120,11.5,11.3595339044914,44.599710952500004,43.516843637910945,0.2000000000007276,-0.0038098071636341047
2400,2400,   true,26327.4,26651.2,145,329,143,90,11.4,0.0862895493767983,0.08746355685131381,51.209806,-0.259786,11,75.0,74.57419354838711,-0.4,26304.964049959188,11.6338070601798,50,60,70,80,90,100,110,120,11.600000000002183,11.633807060181425,45.37873047841709,45.643619615535144,0.10000000000218279,0.2742731556900253
2401,2401,   true,26339.4,26663.1,65,386,143,85,11.5,0.08579599618684343,0.08737864077669902,51.209803,-0.259614,11,75.0,74.62580645161292,-0.9,26316.95027038431,11.986220425122266,50,60,70,80,90,100,110,120,12.0,11.986220425122156,48.562256160000004,48.450792319446585,0.3999999999978172,0.3524133649407304
2402,2402,   true,26351.4,26674.7,28,191,142,62,11.7,0.08538899430739921,0.08720930232558079,51.209796000000004,-0.259444,11,74.8,74.6709677419355,-1.7,26328.8180810682,11.867810683890552,50,60,70,80,90,100,110,120,12.0,11.86781068388882,48.562256160000004,47.498247154946505,0.0,-0.11840974123333581
2403,2403,   true,26362.8,26685.6,59,95,141,83,11.7,0.0848256361922697,0.08695652173913042,51.209789,-0.25928,11,74.6,74.70322580645163,-2.1,26340.268864153622,11.450783085424487,50,60,70,80,90,100,110,120,11.399999999997817,11.450783085423609,43.827436184383224,44.21877825166616,-0.6000000000021828,-0.41702759846521076
2404,2404,   true,26374.8,26697.1,107,79,140,84,11.8,0.0842696629213489,0.08653846153846154,51.209785,-0.25910900000000003,11,74.2,74.7225806451613,-2.1,26352.189086855273,11.920222701651905,50,60,70,80,90,100,110,120,12.0,11.920222701650346,48.562256160000004,47.91870821630401,0.6000000000021828,0.4694396162267367
2405,2405,   true,26386.7,26708.5,191,175,140,92,11.9,0.08411214953271028,0.08653846153846154,51.209790999999996,-0.258939,11,74.0,74.72903225806452,-2.1,26364.050126625,11.861039769727753,50,60,70,80,90,100,110,120,11.900000000001455,11.86103976972663,47.75625760291168,47.44406448887804,-0.09999999999854481,-0.05918293192371493
2406,2406,   true,26398.4,26720.0,254,151,139,92,11.8,0.0842696629213489,0.08678881388620961,51.209813,-0.258775,11,73.8,74.7225806451613,-1.3,26375.733399069704,11.683272444706388,50,60,70,80,90,100,110,120,11.700000000000728,11.683272444704926,46.164494762105754,46.03258585341692,-0.2000000000007276,-0.1777673250217049
2407,2407,   true,26410.4,26731.7,231,216,139,93,11.8,0.08411214953271028,0.08637236084452914,51.209848,-0.258612,11,73.6,74.70967741935483,-1.3,26387.736476274775,12.003077205071182,50,60,70,80,90,100,110,120,12.0,12.00307720507044,48.562256160000004,48.58716535685127,0.2999999999992724,0.3198047603655141
2408,2408,   true,26422.6,26743.7,178,386,139,93,12.0,0.08348794063079834,0.08547008547008311,51.20989,-0.258452,11,73.6,74.68387096774194,-1.3,26399.82100734499,12.08453107021629,50,60,70,80,90,100,110,120,12.19999999999709,12.084531070217054,50.19448754757605,49.24883580818742,0.19999999999708962,0.08145386514661368
2409,2409,   true,26434.4,26755.2,177,142,140,93,11.9,0.0835654596100273,0.08522727272727097,51.209936,-0.258299,11,73.4,74.64516129032259,-1.2,26411.642850591874,11.821843246882619,50,60,70,80,90,100,110,120,11.80000000000291,11.821843246882054,46.95700380362317,47.131011052595596,-0.39999999999417923,-0.26268782333499985
2410,2410,   true,26446.2,26766.8,118,175,140,93,11.9,0.08364312267658107,0.0852272727272739,51.209984999999996,-0.25814899999999996,11,73.2,74.60000000000002,-1.2,26423.42710377415,11.784253182274625,50,60,70,80,90,100,110,120,11.799999999999272,11.784253182275279,46.95700380359422,46.83176142929691,-3.637978807091713e-12,-0.03759006460677483
2411,2411,   true,26458.4,26778.9,52,241,140,78,12.0,0.08387698042870513,0.08579599618684343,51.210035,-0.257993,11,73.0,74.5483870967742,-0.8,26435.63372820368,12.206624429532,50,60,70,80,90,100,110,120,12.200000000000728,12.206624429531075,50.194487547605995,50.24901215738812,0.4000000000014552,0.42237124725579633
2412,2412,   true,26470.6,26790.9,0,369,140,42,12.0,0.08434864104967428,0.08662175168431366,51.210087,-0.257841,11,73.0,74.4967741935484,-0.8,26447.697950014808,12.064221811126403,50,60,70,80,90,100,110,120,12.19999999999709,12.064221811127936,50.19448754757605,49.083439751630884,-3.637978807091713e-12,-0.14240261840313906
2413,2413,   true,26482.5,26802.7,0,320,139,0,12.0,0.08530805687203792,0.08780487804878047,51.21014,-0.25769200000000003,11,73.0,74.44516129032259,-0.8,26459.633679573948,11.935729559139311,50,60,70,80,90,100,110,120,11.900000000001455,11.935729559139872,47.75625760291168,48.043462916273334,-0.2999999999956344,-0.1284922519880638
2414,2414,   true,26494.3,26814.1,0,167,139,0,12.0,0.0862895493767983,0.08866995073891625,51.210196,-0.257549,11,72.8,74.38709677419358,-1.7,26471.38114569325,11.747466119302597,50,60,70,80,90,100,110,120,11.799999999999272,11.747466119300952,46.95700380359422,46.53982711973743,-0.10000000000218279,-0.18826343983892002
2415,2415,   true,26505.7,26824.9,0,111,138,0,11.9,0.08849557522123831,0.09216589861751152,51.210256,-0.257416,11,72.6,74.32258064516131,-2.6,26482.798103443944,11.416957750695506,50,60,70,80,90,100,110,120,11.400000000001455,11.416957750694564,43.82743618441119,43.95792171256301,-0.3999999999978172,-0.3305083686063881
2416,2416,   true,26517.1,26835.6,0,0,137,0,11.7,0.093370681605977,0.0947867298578199,51.210324,-0.257294,11,72.2,74.23870967741938,-2.7,26494.17336567425,11.37526223030866,50,60,70,80,90,100,110,120,11.399999999997817,11.375262230307271,43.827436184383224,43.637433257369366,-3.637978807091713e-12,-0.04169552038729307
2417,2417,   true,26528.1,26846.2,0,0,136,0,11.5,0.09606147934677993,0.09689922480620428,51.210401,-0.257194,11,71.8,74.13548387096778,-1.9,26505.21113947846,11.037773804207317,50,60,70,80,90,100,110,120,11.0,11.037773804207973,40.80578469,41.08651855797576,-0.3999999999978172,-0.3374884260992985
2418,2418,   true,26538.7,26856.7,0,56,135,0,11.2,0.0976562499999986,0.09803921568627452,51.210479,-0.25711,11,71.6,74.02580645161292,-1.0,26515.67360604259,10.462466564130903,50,60,70,80,90,100,110,120,10.600000000002183,10.462466564131319,37.89204932041561,36.91514082829508,-0.3999999999978172,-0.5753072400766541
2419,2419,   true,26547.9,26865.9,0,218,135,0,10.7,0.09861932938855872,0.09842519685039157,51.210557,-0.25705900000000004,11,71.8,73.92258064516132,0.5,26525.046204174054,9.372598131463006,50,60,70,80,90,100,110,120,9.200000000000728,9.372598131463747,28.54381500960452,29.624863351099417,-1.4000000000014552,-1.089868432667572
2420,2420,   true,26556.7,26875.3,297,119,134,62,10.2,0.09891196834817156,0.09765625000000208,51.210637,-0.25706599999999996,11,71.8,73.81290322580651,2.2,26533.95515261458,8.908948440525668,50,60,70,80,90,100,110,120,8.799999999999272,8.908948440526729,26.115702201595685,26.76635627808109,-0.4000000000014552,-0.463649690937018
2421,2421,   true,26565.5,26884.4,453,314,134,72,9.7,0.09930486593843026,0.0970873786407767,51.21071,-0.25711300000000004,11,72.0,73.70967741935489,1.6,26542.707770653433,8.752618038852367,50,60,70,80,90,100,110,120,8.799999999999272,8.752618038852233,26.115702201595685,25.835229047819617,0.0,-0.15633040167449508
2422,2422,   true,26574.7,26894.1,601,528,134,76,9.3,0.09920634920634634,0.0959692898272546,51.210771,-0.257205,11,72.4,73.62580645161295,2.1,26552.03933113778,9.33156048434701,50,60,70,80,90,100,110,120,9.200000000000728,9.331560484348302,28.54381500960452,29.36600809205116,0.4000000000014552,0.5789424454960681
2423,2423,   true,26584.9,26904.7,598,308,135,78,9.2,0.09861932938856227,0.09460737937559063,51.210832,-0.257314,11,72.4,73.54193548387101,1.5,26562.220608045,10.181276907219882,50,60,70,80,90,100,110,120,10.200000000000728,10.181276907220308,35.08623007560501,34.95753991517257,1.0,0.8497164228720067
2424,2424,   true,26595.7,26915.7,645,475,136,81,9.6,0.09737098344693558,0.09319664492078347,51.210896000000005,-0.257431,11,72.6,73.47096774193552,0.9,26573.040399572354,10.819791527352114,50,60,70,80,90,100,110,120,10.799999999999272,10.819791527352209,39.33542748959471,39.47972777037896,0.5999999999985448,0.6385146201319003
2425,2425,   true,26606.8,26927.3,539,309,137,83,10.0,0.09606147934678327,0.0919963201471935,51.210966,-0.25754499999999997,11,72.6,73.40000000000003,1.8,26584.160019210165,11.119619637810933,50,60,70,80,90,100,110,120,11.099999999998545,11.119619637811411,41.55108042688911,41.69809621267383,0.2999999999992724,0.29982811045920243
2426,2426,   true,26617.8,26938.6,438,431,138,83,10.5,0.09451795841209897,0.09066183136899426,51.211043,-0.25764499999999996,11,72.8,73.33548387096778,1.4,26595.197731724984,11.037712514817592,50,60,70,80,90,100,110,120,11.0,11.03771251481885,40.80578469,41.08606227744728,-0.09999999999854481,-0.0819071229925612
2427,2427,   true,26628.9,26950.4,305,616,139,73,10.8,0.09345794392523367,0.0894632206759424,51.211123,-0.25774,11,73.2,73.28387096774196,2.3,26606.28482049852,11.087088773535942,50,60,70,80,90,100,110,120,11.100000000002183,11.08708877353638,41.55108042691634,41.45447440848644,0.10000000000218279,0.04937625871752971
2428,2428,   true,26640.1,26962.4,173,300,140,0,11.0,0.09310986964618438,0.08955223880597016,51.211203999999995,-0.257837,11,73.2,73.2258064516129,2.3,26617.54436367091,11.259543172389598,50,60,70,80,90,100,110,120,11.19999999999709,11.259543172389385,42.30312092157802,42.754113350812396,0.09999999999490683,0.17245439885300584
2429,2429,   true,26650.6,26973.2,174,510,141,64,11.0,0.09319664492078347,0.08937437934458724,51.211283,-0.257918,11,73.6,73.18064516129033,1.4,26627.98473437958,10.440370708669485,50,60,70,80,90,100,110,120,10.5,10.440370708671253,37.18047737250001,36.75938208901974,-0.6999999999970896,-0.8191724637181323
2430,2430,   true,26660.8,26984.0,483,363,142,79,10.8,0.09354536950420828,0.08991008991008795,51.211363,-0.25799099999999997,11,73.8,73.14193548387098,1.9,26638.23115783985,10.246423460269432,50,60,70,80,90,100,110,120,10.200000000000728,10.246423460270307,35.08623007560501,35.40633416535466,-0.2999999999992724,-0.19394724840094568
2431,2431,   true,26671.3,26994.7,419,269,143,80,10.7,0.09425070688029967,0.08991008991008795,51.211446,-0.25805900000000004,11,73.8,73.10322580645163,1.0,26648.604895449418,10.373737609567774,50,60,70,80,90,100,110,120,10.5,10.373737609566888,37.18047737250001,36.29166397857865,0.2999999999992724,0.12731414929658058
2432,2432,   true,26681.7,27005.2,419,392,144,80,10.6,0.09514747859181864,0.0914076782449744,51.211529999999996,-0.258128,11,74.0,73.0709677419355,0.9,26659.10936797689,10.50447252747194,50,60,70,80,90,100,110,120,10.400000000001455,10.50447252747108,36.47565018241021,37.212158538712394,-0.09999999999854481,0.13073491790419212
2433,2433,   true,26692.3,27016.4,360,267,145,81,10.4,0.09606147934677993,0.09250693802035276,51.211618,-0.25818800000000003,11,74.0,73.0451612903226,1.9,26669.749720953434,10.640352976544705,50,60,70,80,90,100,110,120,10.599999999998545,10.640352976544818,37.8920493203896,38.181099782508625,0.19999999999708962,0.13588044907373842
2434,2434,   true,26703.0,27027.4,245,427,146,63,10.5,0.09606147934677993,0.09225092250922697,51.211708,-0.258239,11,74.2,73.03225806451614,1.4,26680.369109848547,10.619388895112376,50,60,70,80,90,100,110,120,10.700000000000728,10.619388895112934,38.610366026105254,38.030795903627435,0.10000000000218279,-0.02096408143188455
2435,2435,   true,26713.7,27038.7,232,581,147,79,10.6,0.09569377990430622,0.09216589861751152,51.211801,-0.258282,11,74.6,73.0451612903226,1.9,26691.13528650172,10.766176653173108,50,60,70,80,90,100,110,120,10.700000000000728,10.766176653174625,38.610366026105254,39.08943259117466,0.0,0.14678775806169142
2436,2436,   true,26723.9,27049.4,312,185,147,81,10.5,0.09523809523809523,0.09174311926605504,51.211890999999994,-0.258313,11,74.6,73.06451612903227,1.9,26701.373148763945,10.23786226222356,50,60,70,80,90,100,110,120,10.200000000000728,10.237862262223643,35.08623007560501,35.34719274750869,-0.5,-0.5283143909509818
2437,2437,   true,26734.0,27059.8,353,373,147,81,10.5,0.09451795841209897,0.09115770282588816,51.211981,-0.258334,11,74.8,73.0967741935484,1.5,26711.487035589693,10.113886825747441,50,60,70,80,90,100,110,120,10.099999999998545,10.113886825747613,34.40163715889009,34.49630210222108,-0.10000000000218279,-0.12397543647603015
2438,2438,   true,26744.2,27070.5,306,396,148,82,10.4,0.09389671361502347,0.09132420091324203,51.212073,-0.258348,11,75.0,73.14193548387098,1.9,26721.763345467753,10.276309878060472,50,60,70,80,90,100,110,120,10.200000000000728,10.276309878059692,35.08623007560501,35.61317935659977,0.10000000000218279,0.16242305231207865
2439,2439,   true,26754.7,27081.6,287,431,148,83,10.3,0.09319664492078347,0.0911577028258912,51.212165999999996,-0.25836,11,75.2,73.19354838709678,1.9,26732.138201163034,10.37485569528137,50,60,70,80,90,100,110,120,10.5,10.37485569528144,37.18047737250001,36.29948746116366,0.2999999999992724,0.09854581722174771
2440,2440,   true,26765.3,27092.5,62,421,148,76,10.3,0.09242144177449106,0.09132420091324203,51.212262,-0.258369,11,75.4,73.25806451612904,1.4,26742.83130703333,10.693105870297341,50,60,70,80,90,100,110,120,10.599999999998545,10.693105870297586,37.8920493203896,38.5606278731474,0.09999999999854481,0.3182501750161464
2441,2441,   true,26776.3,27103.7,75,472,147,71,10.5,0.0911577028258912,0.09107468123861627,51.212361,-0.258377,11,75.6,73.33548387096776,0.9,26753.8537001157,11.022393082365948,50,60,70,80,90,100,110,120,11.0,11.022393082366762,40.80578469,40.97209330664163,0.4000000000014552,0.32928721206917544
2442,2442,   true,26787.5,27114.9,123,308,146,87,10.7,0.08992805755395625,0.09057971014492634,51.212461,-0.258387,11,75.6,73.41935483870971,0.0,26764.994989017556,11.141288901855994,50,60,70,80,90,100,110,120,11.200000000000728,11.141288901857479,42.303120921605505,41.860772184660846,0.2000000000007276,0.11889581949071726
2443,2443,   true,26798.8,27125.9,74,307,146,80,10.9,0.08910891089108912,0.09025270758122804,51.212562,-0.258398,11,75.6,73.50322580645162,-1.3,26776.2517840662,11.256795048643252,50,60,70,80,90,100,110,120,11.299999999999272,11.256795048644562,43.06190617409446,42.733245851319374,0.09999999999854481,0.11550614678708371
2444,2444,   true,26810.3,27137.1,50,168,146,77,11.1,0.08806262230919702,0.0903342366756995,51.212665,-0.25841,11,75.4,73.58064516129033,-1.7,26787.735323010285,11.483538944086593,50,60,70,80,90,100,110,120,11.5,11.483538944085012,44.599710952500004,44.47212262205345,0.2000000000007276,0.2267438954404497
2445,2445,   true,26821.9,27148.2,34,6,145,56,11.3,0.08704061895551135,0.08992805755395625,51.21277,-0.258421,11,75.0,73.65161290322581,-2.2,26799.435905147762,11.7005821374756,50,60,70,80,90,100,110,120,11.600000000002183,11.700582137476886,45.37873047841709,46.169088736641385,0.10000000000218279,0.2170431933918735
2446,2446,   true,26833.6,27159.2,34,175,145,56,11.5,0.08620689655172294,0.09,51.212874,-0.25842800000000005,11,74.8,73.7225806451613,-2.6,26811.010452216873,11.574547069110428,50,60,70,80,90,100,110,120,11.69999999999709,11.57454706911085,46.164494762077034,45.179807287726206,0.09999999999490683,-0.12603506836603628
2447,2447,   true,26845.2,27170.2,35,151,144,78,11.5,0.08547008547008605,0.08973080757726884,51.212979,-0.258427,11,74.6,73.80000000000003,-2.6,26822.68612729491,11.675675078035757,50,60,70,80,90,100,110,120,11.600000000002183,11.675675078036875,45.37873047841709,45.9727374290163,-0.09999999999490683,0.10112800892602536
2448,2448,   true,26856.9,27181.3,153,14,144,92,11.6,0.08458646616541238,0.0890207715133544,51.213083000000005,-0.258418,11,74.2,73.87741935483872,-2.5,26834.267379297427,11.581252002516694,50,60,70,80,90,100,110,120,11.700000000000728,11.58125200251743,46.164494762105754,45.23216619865666,0.09999999999854481,-0.09442307551944396
2449,2449,   true,26868.7,27192.3,145,21,144,93,11.7,0.08372093023255814,0.08858267716535242,51.213189,-0.2584,11,73.8,73.94838709677421,-2.9,26846.12053959644,11.853160299011364,50,60,70,80,90,100,110,120,11.799999999999272,11.853160299011506,46.95700380359422,47.38104978660371,0.09999999999854481,0.27190829649407533
2450,2450,   true,26880.7,27203.7,144,207,144,94,11.8,0.08294930875576037,0.08814887365328235,51.213295,-0.258373,11,73.6,74.00645161290323,-2.5,26858.056300826716,11.935761230277594,50,60,70,80,90,100,110,120,12.0,11.935761230277421,48.562256160000004,48.04371788068646,0.2000000000007276,0.08260093126591528
2451,2451,   true,26892.8,27215.2,135,46,143,96,11.8,0.08219178082191783,0.08754863813229634,51.213403,-0.258337,11,73.2,74.05161290322579,-2.4,26870.32436034616,12.26805951944254,50,60,70,80,90,100,110,120,12.099999999998545,12.26805951944334,49.37499947488813,50.75608453566708,0.09999999999854481,0.3322982891659194
2452,2452,   true,26905.2,27227.0,77,249,143,86,12.0,0.08144796380090498,0.08712487899322424,51.21351,-0.25829,11,73.0,74.08387096774194,-2.4,26882.664401457332,12.340041111170883,50,60,70,80,90,100,110,120,12.400000000001455,12.340041111172468,51.85369796641218,51.35344421262203,0.3000000000029104,0.0719815917291271
2453,2453,   true,26917.8,27238.7,48,97,143,60,12.2,0.0807899461400375,0.08662175168431062,51.213617,-0.258231,11,72.6,74.09032258064516,-3.2,26895.25201506419,12.587613606859183,50,60,70,80,90,100,110,120,12.599999999998545,12.587613606858213,53.539887416387636,53.43467469694572,0.19999999999708962,0.2475724956857448
2454,2454,   true,26930.4,27250.3,48,242,142,57,12.3,0.07984031936127686,0.08579599618684343,51.213724,-0.25817199999999996,11,72.4,74.09032258064516,-4.0,26907.839625553795,12.58761048960501,50,60,70,80,90,100,110,120,12.600000000002183,12.58761048960514,53.53988741641856,53.43464823134415,3.637978807091713e-12,-3.1172530725598335e-06
2455,2455,   true,26943.1,27262.0,50,0,142,90,12.5,0.07936507936507994,0.08514664143803158,51.213833,-0.25812399999999996,11,71.6,74.05806451612902,-4.0,26920.412563207978,12.572937654180906,50,60,70,80,90,100,110,120,12.69999999999709,12.57293765418217,54.39309927807508,53.31014789977095,0.09999999999490683,-0.01467283542297082
